timestamp,ip,req_per_IP_5min,error_ratio_per_IP,unique_UA_per_IP,size,Label
2019-01-22 05:13:13,66.249.66.194,151.0,0.0,2.0,27218,0
2019-01-22 05:13:13,23.101.169.3,71.0,0.0,1.0,56076,0
2019-01-22 05:13:13,23.101.169.3,72.0,0.0,1.0,11,0
2019-01-22 05:13:13,23.101.169.3,73.0,0.0,1.0,11,0
2019-01-22 05:13:13,23.101.169.3,74.0,0.0,1.0,11,0
2019-01-22 05:13:13,23.101.169.3,75.0,0.0,1.0,7146,0
2019-01-22 05:13:13,23.101.169.3,76.0,0.0,1.0,11,0
2019-01-22 05:13:13,23.101.169.3,77.0,0.0,1.0,3863,0
2019-01-22 05:13:13,23.101.169.3,78.0,0.0,1.0,217,0
2019-01-22 05:13:13,23.101.169.3,79.0,0.0,1.0,11,0
2019-01-22 05:13:13,17.58.102.43,23.0,0.0,1.0,0,0
2019-01-22 05:13:14,23.101.169.3,80.0,0.0,1.0,5807,0
2019-01-22 05:13:14,23.101.169.3,81.0,0.0,1.0,1205,0
2019-01-22 05:13:14,23.101.169.3,82.0,0.0,1.0,11,0
2019-01-22 05:13:14,23.101.169.3,83.0,0.0,1.0,11,0
2019-01-22 05:13:14,23.101.169.3,84.0,0.0,1.0,713,0
2019-01-22 05:13:14,207.46.13.136,47.0,0.0,1.0,37432,0
2019-01-22 05:13:14,66.249.66.194,152.0,0.0,2.0,18845,0
2019-01-22 05:13:14,23.101.169.3,85.0,0.0,1.0,6496,0
2019-01-22 05:13:14,23.101.169.3,86.0,0.0,1.0,6454,0
2019-01-22 05:13:14,23.101.169.3,87.0,0.0,1.0,4120,0
2019-01-22 05:13:14,23.101.169.3,88.0,0.0,1.0,11,0
2019-01-22 05:13:14,23.101.169.3,89.0,0.0,1.0,11,0
2019-01-22 05:13:14,23.101.169.3,90.0,0.0,1.0,7713,0
2019-01-22 05:13:14,207.46.13.9,37.0,0.0,2.0,38947,0
2019-01-22 05:13:14,23.101.169.3,91.0,0.0,1.0,11,0
2019-01-22 05:13:15,23.101.169.3,92.0,0.0,1.0,5342,0
2019-01-22 05:13:15,23.101.169.3,93.0,0.0,1.0,3425,0
2019-01-22 05:13:15,23.101.169.3,94.0,0.0,1.0,11,0
2019-01-22 05:13:15,23.101.169.3,95.0,0.0,1.0,11,0
2019-01-22 05:13:15,23.101.169.3,96.0,0.0,1.0,3042,0
2019-01-22 05:13:15,66.249.66.194,153.0,0.0,2.0,35066,0
2019-01-22 05:13:15,23.101.169.3,97.0,0.0,1.0,11,0
2019-01-22 05:13:15,23.101.169.3,98.0,0.0,1.0,12625,0
2019-01-22 05:13:15,23.101.169.3,99.0,0.0,1.0,11,0
2019-01-22 05:13:15,23.101.169.3,100.0,0.0,1.0,3032,0
2019-01-22 05:13:15,207.46.13.9,38.0,0.0,2.0,39196,0
2019-01-22 05:13:15,31.184.133.101,5.0,0.0,1.0,0,0
2019-01-22 05:13:15,23.101.169.3,101.0,0.0,1.0,1083,0
2019-01-22 05:13:15,23.101.169.3,102.0,0.0,1.0,11,0
2019-01-22 05:13:16,23.101.169.3,103.0,0.0,1.0,11,0
2019-01-22 05:13:16,23.101.169.3,104.0,0.0,1.0,11,0
2019-01-22 05:13:16,207.46.13.136,48.0,0.0,1.0,35703,0
2019-01-22 05:13:16,23.101.169.3,105.0,0.0,1.0,2060,0
2019-01-22 05:13:16,23.101.169.3,106.0,0.0,1.0,2644,0
2019-01-22 05:13:16,23.101.169.3,107.0,0.0,1.0,11,0
2019-01-22 05:13:16,23.101.169.3,108.0,0.0,1.0,1965,0
2019-01-22 05:13:16,17.58.102.43,24.0,0.0,1.0,38700,0
2019-01-22 05:13:16,66.249.66.194,153.0,0.0,2.0,28262,0
2019-01-22 05:13:16,66.249.66.194,154.0,0.0,2.0,26417,0
2019-01-22 05:13:16,23.101.169.3,109.0,0.0,1.0,2132,0
2019-01-22 05:13:16,23.101.169.3,110.0,0.0,1.0,11,0
2019-01-22 05:13:17,23.101.169.3,111.0,0.0,1.0,11,0
2019-01-22 05:13:17,23.101.169.3,112.0,0.0,1.0,4859,0
2019-01-22 05:13:17,54.36.148.86,1.0,0.0,1.0,34808,0
2019-01-22 05:13:17,23.101.169.3,113.0,0.0,1.0,7356,0
2019-01-22 05:13:17,23.101.169.3,114.0,0.0,1.0,11,0
2019-01-22 05:13:17,207.46.13.9,39.0,0.0,2.0,42993,0
2019-01-22 05:13:17,23.101.169.3,115.0,0.0,1.0,11,0
2019-01-22 05:13:17,66.249.66.194,154.0,0.0,2.0,18982,0
2019-01-22 05:13:17,23.101.169.3,116.0,0.0,1.0,11,0
2019-01-22 05:13:17,23.101.169.3,117.0,0.0,1.0,6465,0
2019-01-22 05:13:17,23.101.169.3,118.0,0.0,1.0,185207,0
2019-01-22 05:13:17,54.36.148.60,1.0,0.0,1.0,33536,0
2019-01-22 05:13:17,23.101.169.3,119.0,0.0,1.0,11,0
2019-01-22 05:13:17,23.101.169.3,120.0,0.0,1.0,11,0
2019-01-22 05:13:18,23.101.169.3,121.0,0.0,1.0,3045,0
2019-01-22 05:13:18,66.249.66.194,155.0,0.0,2.0,18442,0
2019-01-22 05:13:18,17.58.102.43,24.0,0.0,1.0,32100,0
2019-01-22 05:13:18,46.62.175.60,10.0,0.0,1.0,21737,0
2019-01-22 05:13:18,157.55.39.245,42.0,0.0,1.0,37308,0
2019-01-22 05:13:18,207.46.13.9,40.0,0.0,2.0,37253,0
2019-01-22 05:13:18,31.184.135.120,5.0,0.0,1.0,0,0
2019-01-22 05:13:18,66.249.66.194,156.0,0.0,2.0,32026,0
2019-01-22 05:13:18,66.249.66.91,69.0,0.0,2.0,41553,0
2019-01-22 05:13:18,23.101.169.3,122.0,0.0,1.0,4809,0
2019-01-22 05:13:19,46.62.175.60,11.0,0.0,1.0,4336,0
2019-01-22 05:13:19,23.101.169.3,123.0,0.0,1.0,2079,0
2019-01-22 05:13:19,23.101.169.3,124.0,0.0,1.0,2557,0
2019-01-22 05:13:19,157.55.39.245,43.0,0.0,1.0,178,0
2019-01-22 05:13:19,23.101.169.3,125.0,0.0,1.0,3230,0
2019-01-22 05:13:19,23.101.169.3,126.0,0.0,1.0,3608,0
2019-01-22 05:13:20,46.62.175.60,12.0,0.0,1.0,4120,0
2019-01-22 05:13:20,207.46.13.136,49.0,0.0,1.0,37543,0
2019-01-22 05:13:20,66.249.66.194,155.0,0.0,2.0,19512,0
2019-01-22 05:13:20,91.99.72.15,108.0,0.0,4.0,41246,0
2019-01-22 05:13:20,23.101.169.3,127.0,0.0,1.0,475,0
2019-01-22 05:13:20,23.101.169.3,128.0,0.0,1.0,1777,0
2019-01-22 05:13:20,172.80.228.99,1.0,0.0,1.0,3517,0
2019-01-22 05:13:20,66.249.66.194,156.0,0.0,2.0,34562,0
2019-01-22 05:13:21,34.247.132.53,7.0,0.0,1.0,30731,0
2019-01-22 05:13:21,23.101.169.3,129.0,0.0,1.0,474,0
2019-01-22 05:13:21,66.249.66.194,157.0,0.0,2.0,16536,0
2019-01-22 05:13:21,23.101.169.3,130.0,0.0,1.0,2554,0
2019-01-22 05:13:21,31.184.133.100,5.0,0.0,1.0,0,0
2019-01-22 05:13:21,207.46.13.9,41.0,0.0,2.0,38597,0
2019-01-22 05:13:21,113.190.10.21,1.0,1.0,1.0,2285,0
2019-01-22 05:13:22,91.99.72.15,109.0,0.0,4.0,41473,0
2019-01-22 05:13:23,157.55.39.245,43.0,0.0,1.0,35708,0
2019-01-22 05:13:23,66.249.66.194,156.0,0.0,2.0,35197,0
2019-01-22 05:13:23,91.99.72.15,110.0,0.0,4.0,41493,0
2019-01-22 05:13:23,207.46.13.9,42.0,0.0,2.0,30406,0
2019-01-22 05:13:24,46.62.175.60,13.0,0.0,1.0,3542,0
2019-01-22 05:13:24,31.184.135.121,6.0,0.0,1.0,0,0
2019-01-22 05:13:24,66.249.66.194,157.0,0.0,2.0,0,0
2019-01-22 05:13:24,91.99.72.15,111.0,0.0,4.0,40548,0
2019-01-22 05:13:25,66.249.66.91,68.0,0.0,2.0,41687,0
2019-01-22 05:13:25,54.36.148.38,1.0,0.0,1.0,29564,0
2019-01-22 05:13:25,51.15.15.54,10.0,0.0,1.0,19622,0
2019-01-22 05:13:25,54.36.148.188,1.0,0.0,1.0,20974,0
2019-01-22 05:13:26,207.46.13.9,43.0,0.0,2.0,37756,0
2019-01-22 05:13:27,66.249.66.194,156.0,0.0,2.0,0,0
2019-01-22 05:13:28,31.184.135.123,6.0,0.0,1.0,0,0
2019-01-22 05:13:29,207.46.13.9,43.0,0.0,2.0,36700,0
2019-01-22 05:13:29,66.249.66.194,157.0,0.0,2.0,20856,0
2019-01-22 05:13:30,66.249.66.194,158.0,0.0,2.0,42332,0
2019-01-22 05:13:30,157.55.39.245,43.0,0.0,1.0,38345,0
2019-01-22 05:13:30,207.46.13.9,44.0,0.0,2.0,35702,0
2019-01-22 05:13:31,66.249.66.194,159.0,0.0,2.0,19417,0
2019-01-22 05:13:31,66.249.66.91,68.0,0.0,2.0,3585,0
2019-01-22 05:13:31,31.184.133.103,6.0,0.0,1.0,0,0
2019-01-22 05:13:32,37.9.113.152,3.0,0.3333333333333333,1.0,21068,0
2019-01-22 05:13:32,37.9.113.152,4.0,0.5,1.0,134,0
2019-01-22 05:13:32,40.77.167.170,43.0,0.0,2.0,39138,0
2019-01-22 05:13:32,207.46.13.9,45.0,0.0,2.0,39074,0
2019-01-22 05:13:32,66.249.66.194,160.0,0.0,2.0,20515,0
2019-01-22 05:13:33,207.46.13.9,45.0,0.0,2.0,45660,0
2019-01-22 05:13:33,40.77.167.170,44.0,0.0,2.0,35703,0
2019-01-22 05:13:33,66.249.66.194,161.0,0.0,2.0,27213,0
2019-01-22 05:13:33,207.46.13.9,46.0,0.0,2.0,35703,0
2019-01-22 05:13:34,83.120.67.174,1.0,0.0,1.0,4973,0
2019-01-22 05:13:34,66.249.66.194,162.0,0.0,2.0,33940,0
2019-01-22 05:13:35,207.46.13.9,46.0,0.0,2.0,39274,0
2019-01-22 05:13:35,66.249.66.194,161.0,0.0,2.0,22337,0
2019-01-22 05:13:35,207.46.13.9,47.0,0.0,2.0,30618,0
2019-01-22 05:13:35,31.184.135.122,6.0,0.0,1.0,0,0
2019-01-22 05:13:36,40.77.167.170,45.0,0.0,2.0,37743,0
2019-01-22 05:13:36,66.249.66.91,67.0,0.0,2.0,41315,0
2019-01-22 05:13:37,66.249.66.194,160.0,0.0,2.0,20308,0
2019-01-22 05:13:37,113.190.10.44,1.0,1.0,1.0,2285,0
2019-01-22 05:13:38,66.249.66.194,161.0,0.0,2.0,22786,0
2019-01-22 05:13:38,207.46.13.9,48.0,0.0,2.0,37596,0
2019-01-22 05:13:38,31.184.133.102,6.0,0.0,1.0,0,0
2019-01-22 05:13:38,113.190.10.21,2.0,1.0,2.0,2289,0
2019-01-22 05:13:38,207.46.13.9,49.0,0.0,2.0,37653,0
2019-01-22 05:13:38,40.77.167.45,1.0,0.0,1.0,33772,0
2019-01-22 05:13:39,66.249.66.194,162.0,0.0,2.0,0,0
2019-01-22 05:13:39,157.55.39.245,42.0,0.0,1.0,36702,0
2019-01-22 05:13:39,113.190.10.43,2.0,1.0,2.0,2289,0
2019-01-22 05:13:39,113.190.10.36,2.0,1.0,2.0,2285,0
2019-01-22 05:13:40,40.77.167.170,46.0,0.0,2.0,39077,0
2019-01-22 05:13:40,66.249.66.91,66.0,0.0,2.0,42097,0
2019-01-22 05:13:40,207.46.13.9,50.0,0.0,2.0,37319,0
2019-01-22 05:13:41,40.77.167.170,47.0,0.0,2.0,28786,0
2019-01-22 05:13:41,66.249.66.194,162.0,0.0,2.0,20215,0
2019-01-22 05:13:41,31.184.135.124,6.0,0.0,1.0,0,0
2019-01-22 05:13:42,66.249.66.194,161.0,0.0,2.0,19059,0
2019-01-22 05:13:42,66.249.66.91,67.0,0.0,2.0,37163,0
2019-01-22 05:13:42,207.46.13.9,51.0,0.0,2.0,41180,0
2019-01-22 05:13:43,40.77.167.170,48.0,0.0,2.0,37771,0
2019-01-22 05:13:43,66.249.66.194,161.0,0.0,2.0,27177,0
2019-01-22 05:13:43,66.249.66.91,66.0,0.0,2.0,4482,0
2019-01-22 05:13:43,69.162.124.234,2.0,0.0,1.0,0,0
2019-01-22 05:13:43,66.249.66.91,67.0,0.0,2.0,41294,0
2019-01-22 05:13:44,66.249.66.194,162.0,0.0,2.0,17781,0
2019-01-22 05:13:44,69.162.124.234,2.0,0.0,1.0,0,0
2019-01-22 05:13:44,66.249.66.91,68.0,0.0,2.0,41776,0
2019-01-22 05:13:44,31.184.133.101,6.0,0.0,1.0,0,0
2019-01-22 05:13:44,113.190.10.12,1.0,1.0,1.0,2289,0
2019-01-22 05:13:45,5.123.120.149,1.0,0.0,1.0,133,0
2019-01-22 05:13:46,66.249.66.194,163.0,0.0,2.0,29923,0
2019-01-22 05:13:46,40.77.167.170,49.0,0.0,2.0,33997,0
2019-01-22 05:13:46,207.46.13.9,52.0,0.0,2.0,39079,0
2019-01-22 05:13:46,66.249.66.91,68.0,0.0,2.0,41960,0
2019-01-22 05:13:47,113.190.10.19,1.0,1.0,1.0,2285,0
2019-01-22 05:13:47,66.249.66.194,164.0,0.0,2.0,27376,0
2019-01-22 05:13:48,91.99.72.15,112.0,0.0,4.0,42664,0
2019-01-22 05:13:48,66.249.66.194,165.0,0.0,2.0,27571,0
2019-01-22 05:13:48,31.184.135.120,6.0,0.0,1.0,0,0
2019-01-22 05:13:49,66.249.66.194,165.0,0.0,2.0,33303,0
2019-01-22 05:13:49,66.249.66.91,68.0,0.0,2.0,38437,0
2019-01-22 05:13:50,207.46.13.9,53.0,0.0,2.0,39140,0
2019-01-22 05:13:50,91.99.72.15,113.0,0.0,4.0,42483,0
2019-01-22 05:13:50,40.77.167.170,50.0,0.0,2.0,38921,0
2019-01-22 05:13:51,31.184.133.100,6.0,0.0,1.0,0,0
2019-01-22 05:13:51,91.99.72.15,114.0,0.0,4.0,43762,0
2019-01-22 05:13:52,91.99.72.15,115.0,0.0,4.0,41821,0
2019-01-22 05:13:52,66.249.66.194,165.0,0.0,2.0,19345,0
2019-01-22 05:13:53,66.249.66.194,165.0,0.0,2.0,43615,0
2019-01-22 05:13:53,66.249.66.194,166.0,0.0,2.0,22197,0
2019-01-22 05:13:53,66.249.66.91,66.0,0.0,2.0,41563,0
2019-01-22 05:13:53,5.160.157.20,10.0,0.0,1.0,178,0
2019-01-22 05:13:53,5.160.157.20,11.0,0.0,1.0,178,0
2019-01-22 05:13:53,40.77.167.170,51.0,0.0,2.0,37034,0
2019-01-22 05:13:54,207.46.13.9,54.0,0.0,2.0,38728,0
2019-01-22 05:13:54,66.249.66.194,167.0,0.0,2.0,26700,0
2019-01-22 05:13:54,40.77.167.170,52.0,0.0,2.0,37253,0
2019-01-22 05:13:54,54.36.149.40,1.0,0.0,1.0,0,0
2019-01-22 05:13:54,31.184.135.121,7.0,0.0,1.0,0,0
2019-01-22 05:13:55,207.46.13.9,55.0,0.0,2.0,38724,0
2019-01-22 05:13:55,51.15.15.54,10.0,0.0,1.0,21195,0
2019-01-22 05:13:55,40.77.167.170,53.0,0.0,2.0,13732,0
2019-01-22 05:13:56,66.249.66.194,167.0,0.0,2.0,19224,0
2019-01-22 05:13:56,66.249.66.91,66.0,0.0,2.0,41183,0
2019-01-22 05:13:56,66.249.66.194,168.0,0.0,2.0,0,0
2019-01-22 05:13:56,37.153.179.172,1.0,0.0,1.0,17007,0
2019-01-22 05:13:57,37.153.179.172,2.0,0.0,1.0,6496,0
2019-01-22 05:13:57,5.209.163.94,2.0,0.0,1.0,4167,0
2019-01-22 05:13:58,54.36.149.86,1.0,0.0,1.0,34522,0
2019-01-22 05:13:58,37.153.179.172,3.0,0.0,1.0,5807,0
2019-01-22 05:13:58,37.153.179.172,4.0,0.0,1.0,28536,0
2019-01-22 05:13:58,31.184.135.123,7.0,0.0,1.0,0,0
2019-01-22 05:13:58,37.153.179.172,5.0,0.0,1.0,4120,0
2019-01-22 05:13:58,37.153.179.172,6.0,0.0,1.0,7356,0
2019-01-22 05:13:58,37.153.179.172,7.0,0.0,1.0,6454,0
2019-01-22 05:13:58,37.153.179.172,8.0,0.0,1.0,7713,0
2019-01-22 05:13:58,207.46.13.9,56.0,0.0,2.0,37456,0
2019-01-22 05:13:59,40.77.167.170,53.0,0.0,2.0,36911,0
2019-01-22 05:13:59,66.249.66.194,167.0,0.0,2.0,22319,0
2019-01-22 05:13:59,37.153.179.172,9.0,0.0,1.0,10527,0
2019-01-22 05:13:59,40.77.167.170,54.0,0.0,2.0,39176,0
2019-01-22 05:13:59,37.153.179.172,10.0,0.0,1.0,10993,0
2019-01-22 05:13:59,113.190.10.40,2.0,1.0,1.0,2285,0
2019-01-22 05:14:00,37.153.179.172,11.0,0.0,1.0,16983,0
2019-01-22 05:14:00,37.153.179.172,12.0,0.0,1.0,16330,0
2019-01-22 05:14:00,37.153.179.172,13.0,0.0,1.0,10329,0
2019-01-22 05:14:00,66.249.66.91,65.0,0.0,2.0,41380,0
2019-01-22 05:14:00,37.153.179.172,14.0,0.0,1.0,12942,0
2019-01-22 05:14:00,66.249.66.194,168.0,0.0,2.0,19493,0
2019-01-22 05:14:00,37.153.179.172,15.0,0.0,1.0,13181,0
2019-01-22 05:14:00,37.153.179.172,16.0,0.0,1.0,133,0
2019-01-22 05:14:00,37.153.179.172,17.0,0.0,1.0,12390,0
2019-01-22 05:14:00,66.249.66.91,66.0,0.0,2.0,41720,0
2019-01-22 05:14:00,37.153.179.172,18.0,0.0,1.0,15088,0
2019-01-22 05:14:01,37.153.179.172,19.0,0.0,1.0,62894,0
2019-01-22 05:14:01,31.184.133.103,7.0,0.0,1.0,0,0
2019-01-22 05:14:01,37.153.179.172,20.0,0.0,1.0,63043,0
2019-01-22 05:14:01,37.153.179.172,21.0,0.0,1.0,4859,0
2019-01-22 05:14:01,37.153.179.172,22.0,0.0,1.0,7146,0
2019-01-22 05:14:01,207.46.13.9,57.0,0.0,2.0,36925,0
2019-01-22 05:14:01,37.153.179.172,23.0,0.0,1.0,3863,0
2019-01-22 05:14:01,207.46.13.136,47.0,0.0,1.0,31955,0
2019-01-22 05:14:01,37.153.179.172,24.0,0.0,1.0,68123,0
2019-01-22 05:14:01,66.249.66.91,67.0,0.0,2.0,41499,0
2019-01-22 05:14:02,207.46.13.9,58.0,0.0,2.0,38305,0
2019-01-22 05:14:02,37.153.179.172,25.0,0.0,1.0,106246,0
2019-01-22 05:14:02,66.249.66.194,167.0,0.0,2.0,33675,0
2019-01-22 05:14:02,54.36.149.80,1.0,0.0,1.0,0,0
2019-01-22 05:14:02,37.153.179.172,26.0,0.0,1.0,0,0
2019-01-22 05:14:02,66.249.66.194,168.0,0.0,2.0,17049,0
2019-01-22 05:14:02,66.249.66.194,169.0,0.0,2.0,33718,0
2019-01-22 05:14:03,66.249.66.91,67.0,0.0,2.0,41373,0
2019-01-22 05:14:03,66.249.66.91,68.0,0.0,2.0,2048,0
2019-01-22 05:14:03,54.36.148.81,1.0,0.0,1.0,0,0
2019-01-22 05:14:03,40.77.167.170,54.0,0.0,2.0,37197,0
2019-01-22 05:14:03,17.58.102.43,22.0,0.0,1.0,0,0
2019-01-22 05:14:03,54.36.148.243,1.0,0.0,1.0,37211,0
2019-01-22 05:14:04,207.46.13.136,48.0,0.0,1.0,35941,0
2019-01-22 05:14:04,66.249.66.194,169.0,0.0,2.0,27554,0
2019-01-22 05:14:05,66.249.66.194,170.0,0.0,2.0,33057,0
2019-01-22 05:14:05,207.46.13.9,59.0,0.0,2.0,36992,0
2019-01-22 05:14:05,31.184.135.122,7.0,0.0,1.0,0,0
2019-01-22 05:14:05,66.249.66.194,171.0,0.0,2.0,22372,0
2019-01-22 05:14:07,17.58.102.43,23.0,0.0,1.0,38246,0
2019-01-22 05:14:08,31.184.133.102,7.0,0.0,1.0,0,0
2019-01-22 05:14:08,37.153.179.172,27.0,0.0,1.0,16350,0
2019-01-22 05:14:08,66.249.66.194,172.0,0.0,2.0,23534,0
2019-01-22 05:14:09,66.249.66.194,173.0,0.0,2.0,36419,0
2019-01-22 05:14:09,66.249.66.195,1.0,0.0,1.0,178,0
2019-01-22 05:14:09,37.153.179.172,28.0,0.0,1.0,4120,0
2019-01-22 05:14:09,37.153.179.172,29.0,0.0,1.0,9544,0
2019-01-22 05:14:09,66.249.66.194,174.0,0.0,2.0,20776,0
2019-01-22 05:14:10,157.55.39.245,39.0,0.0,1.0,41074,0
2019-01-22 05:14:10,37.153.179.172,30.0,0.0,1.0,61206,0
2019-01-22 05:14:10,207.46.13.9,60.0,0.0,2.0,38131,0
2019-01-22 05:14:10,37.153.179.172,31.0,0.0,1.0,10093,0
2019-01-22 05:14:10,66.249.66.194,175.0,0.0,2.0,18251,0
2019-01-22 05:14:11,207.46.13.136,47.0,0.0,1.0,38876,0
2019-01-22 05:14:11,31.184.135.124,7.0,0.0,1.0,0,0
2019-01-22 05:14:12,207.46.13.136,47.0,0.0,1.0,38772,0
2019-01-22 05:14:12,66.249.66.194,174.0,0.0,2.0,21097,0
2019-01-22 05:14:13,66.249.66.194,174.0,0.0,2.0,0,0
2019-01-22 05:14:13,66.249.66.194,175.0,0.0,2.0,0,0
2019-01-22 05:14:15,31.184.133.101,6.0,0.0,1.0,0,0
2019-01-22 05:14:19,66.249.66.194,170.0,0.0,2.0,18261,0
2019-01-22 05:14:19,31.184.135.120,6.0,0.0,1.0,0,0
2019-01-22 05:14:20,207.46.13.136,46.0,0.0,1.0,39034,0
2019-01-22 05:14:20,5.121.13.194,1.0,0.0,1.0,17010,0
2019-01-22 05:14:23,37.153.179.172,32.0,0.0,1.0,0,0
2019-01-22 05:14:24,31.184.133.100,6.0,0.0,1.0,0,0
2019-01-22 05:14:24,51.15.15.54,10.0,0.0,1.0,21153,0
2019-01-22 05:14:25,5.126.10.4,1.0,0.0,1.0,4157,0
2019-01-22 05:14:25,34.247.132.53,7.0,0.0,1.0,29347,0
2019-01-22 05:14:25,40.77.167.170,50.0,0.0,2.0,9438,0
2019-01-22 05:14:26,54.36.149.74,1.0,0.0,1.0,32368,0
2019-01-22 05:14:26,66.249.66.197,7.0,0.0,2.0,19455,0
2019-01-22 05:14:26,66.249.66.197,8.0,0.0,2.0,17914,0
2019-01-22 05:14:26,91.99.72.15,116.0,0.0,4.0,40771,0
2019-01-22 05:14:26,66.249.66.197,9.0,0.0,2.0,32278,0
2019-01-22 05:14:26,66.249.66.199,3.0,0.0,2.0,28422,0
2019-01-22 05:14:27,66.249.66.197,10.0,0.0,2.0,27767,0
2019-01-22 05:14:27,91.99.72.15,117.0,0.0,4.0,40077,0
2019-01-22 05:14:28,54.36.149.43,1.0,0.0,1.0,34451,0
2019-01-22 05:14:28,40.77.167.170,51.0,0.0,2.0,35813,0
2019-01-22 05:14:28,40.77.167.170,52.0,0.0,2.0,35944,0
2019-01-22 05:14:28,31.184.135.121,7.0,0.0,1.0,0,0
2019-01-22 05:14:28,91.99.72.15,118.0,0.0,4.0,40291,0
2019-01-22 05:14:28,66.249.66.197,11.0,0.0,2.0,32062,0
2019-01-22 05:14:28,5.116.71.2,1.0,0.0,1.0,4167,0
2019-01-22 05:14:29,91.99.72.15,119.0,0.0,4.0,41814,0
2019-01-22 05:14:30,207.46.13.9,53.0,0.0,1.0,0,0
2019-01-22 05:14:31,54.36.148.255,1.0,0.0,1.0,33410,0
2019-01-22 05:14:31,31.184.135.123,7.0,0.0,1.0,0,0
2019-01-22 05:14:32,66.249.66.92,4.0,0.0,2.0,41415,0
2019-01-22 05:14:33,207.46.13.9,54.0,0.0,1.0,38590,0
2019-01-22 05:14:33,40.77.167.170,53.0,0.0,2.0,36576,0
2019-01-22 05:14:34,66.249.66.91,61.0,0.0,2.0,41462,0
2019-01-22 05:14:34,54.36.148.184,1.0,0.0,1.0,32421,0
2019-01-22 05:14:34,66.249.66.92,5.0,0.0,2.0,40756,0
2019-01-22 05:14:34,66.249.66.194,162.0,0.0,2.0,27471,0
2019-01-22 05:14:35,66.249.66.194,162.0,0.0,2.0,34547,0
2019-01-22 05:14:35,66.249.66.91,61.0,0.0,2.0,4775,0
2019-01-22 05:14:35,31.184.133.103,7.0,0.0,1.0,0,0
2019-01-22 05:14:36,207.46.13.9,55.0,0.0,1.0,38941,0
2019-01-22 05:14:36,66.249.66.194,162.0,0.0,2.0,27498,0
2019-01-22 05:14:36,66.249.66.194,163.0,0.0,2.0,43331,0
2019-01-22 05:14:39,207.46.13.9,56.0,0.0,1.0,38562,0
2019-01-22 05:14:40,66.249.66.91,60.0,0.0,2.0,40652,0
2019-01-22 05:14:44,91.99.72.15,120.0,0.0,4.0,41226,0
2019-01-22 05:14:44,83.122.247.8,1.0,0.0,1.0,133,0
2019-01-22 05:14:45,31.184.135.124,8.0,0.0,1.0,0,0
2019-01-22 05:14:46,207.46.13.136,33.0,0.0,1.0,41387,0
2019-01-22 05:14:46,63.143.42.246,6.0,0.0,1.0,0,0
2019-01-22 05:14:47,40.77.167.170,54.0,0.0,2.0,39101,0
2019-01-22 05:14:47,66.249.66.194,154.0,0.0,2.0,32881,0
2019-01-22 05:14:47,40.77.167.170,55.0,0.0,2.0,35831,0
2019-01-22 05:14:47,63.143.42.246,6.0,0.0,1.0,0,0
2019-01-22 05:14:47,113.190.10.45,1.0,1.0,1.0,2285,0
2019-01-22 05:14:47,207.46.13.9,54.0,0.0,1.0,38937,0
2019-01-22 05:14:47,207.46.13.9,55.0,0.0,1.0,35705,0
2019-01-22 05:14:48,31.184.133.101,7.0,0.0,1.0,0,0
2019-01-22 05:14:49,66.249.66.194,154.0,0.0,2.0,27449,0
2019-01-22 05:14:49,207.46.13.9,56.0,0.0,1.0,36493,0
2019-01-22 05:14:49,66.249.66.194,155.0,0.0,2.0,17950,0
2019-01-22 05:14:49,113.190.10.48,1.0,1.0,1.0,2285,0
2019-01-22 05:14:50,91.99.72.15,121.0,0.0,4.0,41803,0
2019-01-22 05:14:50,157.55.39.245,36.0,0.0,1.0,31380,0
2019-01-22 05:14:50,157.55.39.245,37.0,0.0,1.0,37998,0
2019-01-22 05:14:50,17.58.102.43,13.0,0.0,1.0,0,0
2019-01-22 05:14:50,66.249.66.91,58.0,0.0,2.0,30887,0
2019-01-22 05:14:51,31.184.135.120,7.0,0.0,1.0,0,0
2019-01-22 05:14:52,66.249.66.194,154.0,0.0,2.0,16646,0
2019-01-22 05:14:52,207.46.13.9,57.0,0.0,1.0,37329,0
2019-01-22 05:14:52,17.58.102.43,14.0,0.0,1.0,38063,0
2019-01-22 05:14:52,83.120.67.174,2.0,0.0,1.0,4459,0
2019-01-22 05:14:54,207.46.13.136,33.0,0.0,1.0,37835,0
2019-01-22 05:14:54,66.249.66.194,154.0,0.0,2.0,27484,0
2019-01-22 05:14:54,172.20.2.174,1.0,0.0,1.0,4,0
2019-01-22 05:14:54,5.160.157.20,9.0,0.0,1.0,178,0
2019-01-22 05:14:54,5.160.157.20,10.0,0.0,1.0,178,0
2019-01-22 05:14:54,157.55.39.245,38.0,0.0,1.0,36843,0
2019-01-22 05:14:55,207.46.13.9,58.0,0.0,1.0,37669,0
2019-01-22 05:14:55,31.184.133.100,7.0,0.0,1.0,0,0
2019-01-22 05:14:55,54.36.149.99,1.0,0.0,1.0,32041,0
2019-01-22 05:14:56,66.249.66.91,53.0,0.0,2.0,41557,0
2019-01-22 05:14:57,54.36.149.65,1.0,0.0,1.0,35647,0
2019-01-22 05:14:57,66.249.66.91,53.0,0.0,2.0,42110,0
2019-01-22 05:14:58,207.46.13.136,34.0,0.0,1.0,39232,0
2019-01-22 05:14:58,31.184.135.121,8.0,0.0,1.0,0,0
